2025-01-10 14:16:26,358   ERROR |     evaluate_request: Failed to perform TLS resumption handshake: [SSL: TLSV1_UNRECOGNIZED_NAME] tlsv1 unrecognized name (_ssl.c:1000)
2025-01-10 14:16:26,358   ERROR |     evaluate_request: Failed to perform TLS full handshake: [SSL: TLSV1_UNRECOGNIZED_NAME] tlsv1 unrecognized name (_ssl.c:1000)
2025-01-10 14:16:26,359   ERROR |     evaluate_request: Failed to perform TLS resumption handshake: [SSL: TLSV1_UNRECOGNIZED_NAME] tlsv1 unrecognized name (_ssl.c:1000)
2025-01-10 14:16:26,359   ERROR |     evaluate_request: Failed to perform TLS full handshake: [SSL: TLSV1_UNRECOGNIZED_NAME] tlsv1 unrecognized name (_ssl.c:1000)
2025-01-10 14:16:26,360   ERROR |     evaluate_request: Failed to perform TLS resumption handshake: [SSL: TLSV1_UNRECOGNIZED_NAME] tlsv1 unrecognized name (_ssl.c:1000)
2025-01-10 14:16:26,360   ERROR |     evaluate_request: Failed to perform TLS full handshake: [SSL: TLSV1_UNRECOGNIZED_NAME] tlsv1 unrecognized name (_ssl.c:1000)
2025-01-10 14:16:26,361   ERROR |     evaluate_request: Failed to perform TLS resumption handshake: [SSL: TLSV1_UNRECOGNIZED_NAME] tlsv1 unrecognized name (_ssl.c:1000)
2025-01-10 14:16:26,361   ERROR |     evaluate_request: Failed to perform TLS full handshake: [SSL: TLSV1_UNRECOGNIZED_NAME] tlsv1 unrecognized name (_ssl.c:1000)
2025-01-10 14:16:26,639    INFO |   evaluate_test_case: Running server nginx_strict_tls_err in case one-server-different-steks
2025-01-10 14:16:27,164 WARNING |      precheck_remote: vhost a.com (TLSv1.2) uses stek server1, requires SNI
2025-01-10 14:16:27,269 WARNING |      precheck_remote: vhost a.com (TLSv1.3) uses stek server1, requires SNI
2025-01-10 14:16:27,312 WARNING |      precheck_remote: vhost b.com (TLSv1.2) uses stek server1, requires SNI
2025-01-10 14:16:27,418 WARNING |      precheck_remote: vhost b.com (TLSv1.3) uses stek server1, requires SNI
2025-01-10 14:16:27,460 WARNING |      precheck_remote: vhost c.com (TLSv1.2) uses stek server1, requires SNI
2025-01-10 14:16:27,566 WARNING |      precheck_remote: vhost c.com (TLSv1.3) uses stek server1, requires SNI
2025-01-10 14:16:29,016   ERROR |     evaluate_request: Failed to perform TLS full handshake: [SSL: TLSV1_UNRECOGNIZED_NAME] tlsv1 unrecognized name (_ssl.c:1000)
2025-01-10 14:16:29,061   ERROR |     evaluate_request: Failed to perform TLS full handshake: [SSL: TLSV1_UNRECOGNIZED_NAME] tlsv1 unrecognized name (_ssl.c:1000)
2025-01-10 14:16:29,105   ERROR |     evaluate_request: Failed to perform TLS full handshake: [SSL: TLSV1_UNRECOGNIZED_NAME] tlsv1 unrecognized name (_ssl.c:1000)
